!  TPOINT star catalogue.
!  FK5 stars.
!  Magnitude range  +4.0 to  +5.0
!  Complete set:  not gridded.
!  

000394 10 30 37.585 +55 58 50.01  -.0210   -.030 J2000 ! +4.84
000395 10 35 05.525 +75 42 46.55  -.0082   -.003 J2000 ! +4.84
000401 10 35 28.071 -78 36 27.97  -.0142   +.014 J2000 ! +4.11
000402 10 39 18.399 -55 36 11.82  -.0022   +.005 J2000 ! +4.28
000403 10 43 04.059 +69 04 34.37  +.0004   -.012 J2000 ! +5.00
000411 10 45 46.821 -80 32 24.66  -.0198   +.008 J2000 ! +4.45
000414 10 56 43.060 -37 08 16.25  +.0065   -.128 J2000 ! +4.60
000415 11 00 09.277 -42 13 33.35  +.0025   +.003 J2000 ! +4.39
000418 11 05 01.035 +07 20 09.58  -.0229   -.047 J2000 ! +4.63
000419 11 05 19.918 -27 17 36.96  -.0141   -.004 J2000 ! +4.94
000421 11 11 39.492 -22 49 33.10  +.0002   -.100 J2000 ! +4.48
000427 11 21 08.195 +06 01 45.54  -.0062   -.012 J2000 ! +4.05
000431 11 24 52.924 -17 41 02.47  -.0069   +.004 J2000 ! +4.08
000437 11 36 56.936 -00 49 25.65  +.0003   +.043 J2000 ! +4.30
000439 11 40 12.794 -34 44 40.81  -.0034   +.000 J2000 ! +4.70
000443 11 46 30.796 -61 10 42.23  -.0037   -.015 J2000 ! +4.11
000446 11 51 08.698 -45 10 24.73  -.0067   -.010 J2000 ! +4.46
000450 12 05 12.537 +08 43 58.58  -.0148   +.046 J2000 ! +4.12
000459 12 18 20.709 -79 18 43.93  -.0172   +.018 J2000 ! +4.26
000470 12 33 44.545 +41 21 26.89  -.0626   +.292 J2000 ! +4.26
000475 12 39 14.773 -07 59 44.23  -.0051   -.025 J2000 ! +4.66
000482 12 53 26.180 -40 10 44.15  +.0055   -.022 J2000 ! +4.27
000489 13 06 54.639 -49 54 22.49  -.0027   -.012 J2000 ! +4.27
000490 13 09 56.999 -05 32 20.42  -.0021   -.033 J2000 ! +4.38
000492 13 11 52.395 +27 52 41.40  -.0604   +.882 J2000 ! +4.26
000493 13 15 14.890 -67 53 40.47  -.0073   -.009 J2000 ! +4.80
000494 13 17 32.542 +40 34 21.45  -.0110   +.021 J2000 ! +4.73
000502 13 34 47.808 +37 10 56.69  +.0072   -.009 J2000 ! +4.98
000506 13 45 41.247 -33 02 37.56  -.0367   -.146 J2000 ! +4.23
000507 13 47 15.740 +17 27 24.43  -.0337   +.041 J2000 ! +4.50
000510 13 49 52.287 -18 08 03.11  -.0070   -.038 J2000 ! +4.97
000511 13 51 25.921 +64 43 23.75  +.0001   -.002 J2000 ! +4.65
000514 13 57 38.861 -63 41 11.98  -.0067   -.030 J2000 ! +4.71
000516 14 01 38.797 +01 32 40.24  +.0012   -.021 J2000 ! +4.26
000522 14 10 23.938 +25 05 29.89  -.0016   -.061 J2000 ! +4.83
000523 14 12 53.752 -10 16 25.44  +.0006   +.140 J2000 ! +4.19
000524 14 08 50.905 +77 32 50.98  -.0098   +.034 J2000 ! +4.82
000525 14 16 00.918 -06 00 02.04  -.0003   -.432 J2000 ! +4.08
000527 14 16 23.020 +46 05 17.97  -.0180   +.161 J2000 ! +4.18
000528 14 16 09.922 +51 22 02.17  -.0160   +.092 J2000 ! +4.75
000529 14 20 19.524 -56 23 11.59  -.0016   -.009 J2000 ! +4.33
000531 14 25 11.792 +51 51 02.77  -.0255   -.397 J2000 ! +4.05
000532 14 28 10.426 -29 29 29.87  -.0018   -.023 J2000 ! +4.97
000533 14 28 12.144 -02 13 40.67  -.0093   -.002 J2000 ! +4.81
000544 14 43 39.435 -35 10 25.37  -.0052   -.180 J2000 ! +4.05
000554 14 57 34.995 +65 55 56.79  -.0130   +.032 J2000 ! +4.60
000557 15 04 26.745 +26 56 51.43  -.0130   -.006 J2000 ! +4.54
000559 15 12 13.289 -19 47 30.26  -.0025   -.039 J2000 ! +4.54
000561 15 17 30.839 -58 48 04.48  -.0129   -.137 J2000 ! +4.07
000568 15 24 29.434 +37 22 37.79  -.0122   +.087 J2000 ! +4.31
000574 15 36 43.219 -66 19 01.44  +.0039   -.055 J2000 ! +4.11
000576 15 32 55.785 +31 21 32.71  -.0015   -.011 J2000 ! +4.14
000584 15 48 44.385 +18 08 29.60  -.0036   -.088 J2000 ! +4.09
000590 15 44 03.502 +77 47 40.11  +.0062   -.001 J2000 ! +4.32
000593 15 57 35.257 +26 52 40.34  -.0057   -.062 J2000 ! +4.15
000595 15 57 47.433 +54 44 59.24  -.0173   +.110 J2000 ! +4.95
000596 16 06 29.441 -45 10 23.64  +.0002   +.028 J2000 ! +4.72
000598 16 01 53.335 +58 33 54.96  -.0410   +.336 J2000 ! +4.01
000599 16 06 35.543 -36 48 08.29  -.0014   -.029 J2000 ! +4.23
000600 16 13 28.741 -54 37 49.80  -.0003   -.024 J2000 ! +4.94
000601 16 08 46.178 +44 56 05.72  -.0024   +.038 J2000 ! +4.26
000604 16 19 50.443 -50 09 19.98  -.0161   -.053 J2000 ! +4.02
000610 16 28 28.123 -70 05 03.98  +.0384   +.108 J2000 ! +4.91
000612 16 17 30.323 +75 45 18.94  -.0229   +.252 J2000 ! +4.95
000613 16 25 24.962 +14 01 59.75  +.0030   -.059 J2000 ! +4.57
000619 16 27 59.003 +68 46 05.31  -.0045   +.036 J2000 ! +5.00
000621 16 34 06.189 +42 26 13.31  -.0010   +.046 J2000 ! +4.20
000624 16 41 34.390 -17 44 31.85  -.0014   -.001 J2000 ! +4.96
000627 16 45 17.802 +56 46 54.79  +.0023   +.066 J2000 ! +4.85
000632 16 59 35.066 -53 09 37.82  +.0005   +.017 J2000 ! +4.06
000635 17 05 22.694 +12 44 27.03  +.0035   -.010 J2000 ! +4.91
000646 17 27 21.287 -29 52 01.49  +.0016   -.139 J2000 ! +4.29
000647 17 26 37.881 -05 05 11.75  -.0062   -.043 J2000 ! +4.54
000655 17 32 10.554 +55 11 03.41  +.0172   +.057 J2000 ! +4.88
000657 17 32 16.017 +55 10 22.60  +.0173   +.057 J2000 ! +4.87
000664 17 36 57.082 +68 45 28.72  +.0003   +.323 J2000 ! +4.80
000670 17 41 56.342 +72 08 55.89  +.0054   -.267 J2000 ! +4.58
000686 18 23 13.606 -61 29 38.09  +.0002   +.003 J2000 ! +4.36
000696 18 29 11.857 -14 33 56.92  +.0002   -.002 J2000 ! +4.70
000697 18 33 30.179 -42 18 45.09  +.0028   -.022 J2000 ! +4.64
000698 18 43 02.092 -71 25 41.23  -.0010   -.156 J2000 ! +4.01
000702 18 43 31.259 -08 16 30.81  +.0015   +.008 J2000 ! +4.90
000703 18 45 39.725 +20 32 46.72  -.0006   -.335 J2000 ! +4.19
000707 18 51 12.083 +59 23 18.13  +.0104   +.027 J2000 ! +4.66
000708 18 58 27.748 -52 56 19.14  +.0011   -.011 J2000 ! +4.87
000709 18 56 13.190 +04 12 12.91  +.0033   +.031 J2000 ! +4.62
000712 18 59 37.362 +15 04 05.80  -.0035   -.073 J2000 ! +4.02
000714 18 54 23.851 +71 17 49.92  +.0102   +.044 J2000 ! +4.82
000718 19 09 28.336 -37 54 16.22  +.0071   -.098 J2000 ! +4.11
000722 19 17 38.079 -18 57 10.72  -.0009   -.014 J2000 ! +4.90
000724 19 16 22.094 +38 08 01.46  -.0001   +.004 J2000 ! +4.36
000727 19 21 43.626 -15 57 18.09  +.0001   -.006 J2000 ! +4.61
000729 19 15 33.004 +73 21 19.65  -.0326   +.107 J2000 ! +4.45
000735 19 35 12.984 -48 05 57.24  -.0009   -.038 J2000 ! +4.90
000736 19 36 42.433 -24 53 00.95  +.0051   -.021 J2000 ! +4.60
000737 19 36 53.456 -07 01 38.98  +.0002   -.004 J2000 ! +4.95
000738 19 36 26.496 +50 13 15.80  -.0018   +.257 J2000 ! +4.48
000740 19 44 16.608 +37 21 15.64  +.0063   +.035 J2000 ! +4.89
000751 19 59 44.180 -35 16 34.74  +.0005   -.026 J2000 ! +4.37
000753 20 02 39.493 -27 42 35.40  +.0027   +.017 J2000 ! +4.58
000755 20 07 23.153 -52 52 50.89  -.0015   +.008 J2000 ! +4.94
000758 20 13 23.869 +56 34 03.87  +.0076   +.083 J2000 ! +4.30
000759 20 08 53.334 +77 42 41.04  +.0035   +.024 J2000 ! +4.39
000767 20 29 34.883 +62 59 38.73  +.0065   -.013 J2000 ! +4.22
000768 20 33 12.781 +11 18 11.81  +.0009   -.022 J2000 ! +4.03
000776 20 44 02.341 -51 55 15.78  +.0171   -.058 J2000 ! +4.51
000778 20 43 27.538 +15 04 28.42  -.0013   -.043 J2000 ! +4.43
000779 20 46 05.742 -25 16 15.28  -.0037   -.157 J2000 ! +4.14
000782 20 45 21.121 +57 34 47.06  -.0079   -.237 J2000 ! +4.51
000791 21 07 07.682 -25 00 21.04  -.0017   -.043 J2000 ! +4.50
000794 21 09 35.654 -11 22 18.12  +.0065   -.015 J2000 ! +4.51
000801 21 17 56.295 -32 10 21.27  +.0046   -.026 J2000 ! +4.71
000802 21 20 45.636 -40 48 34.53  +.0061   -.005 J2000 ! +4.82
000804 21 22 05.198 +19 48 16.26  +.0075   +.064 J2000 ! +4.08
000805 21 26 26.596 -65 21 58.43  +.0127   +.799 J2000 ! +4.22
000814 21 44 56.817 -33 01 32.87  +.0027   -.094 J2000 ! +4.34
000817 21 41 55.296 +71 18 41.24  +.0243   +.099 J2000 ! +4.56
000821 21 46 47.610 +49 18 34.46  +.0004   -.002 J2000 ! +4.23
000824 21 57 55.080 -54 59 33.37  +.0055   -.007 J2000 ! +4.40
000825 22 03 21.643 -56 47 09.58  +.4821  -2.538 J2000 ! +4.69
000828 22 06 26.229 -13 52 10.77  +.0029   -.056 J2000 ! +4.27
000832 22 08 23.019 -32 59 18.68  +.0063   -.031 J2000 ! +4.50
000835 22 09 59.242 +33 10 41.53  -.0011   -.021 J2000 ! +4.29
000837 22 09 48.429 +72 20 28.44  +.0071   +.003 J2000 ! +4.79
000840 22 16 50.041 -07 46 59.91  +.0082   -.022 J2000 ! +4.16
000844 22 23 33.623 +52 13 44.60  -.0015   -.186 J2000 ! +4.43
000850 22 35 21.384 -00 07 03.00  +.0061   -.056 J2000 ! +4.02
000852 22 39 15.685 +39 03 01.01  +.0001   -.005 J2000 ! +4.88
000854 22 40 39.357 -27 02 37.04  +.0023   -.001 J2000 ! +4.17
000861 22 49 35.506 -13 35 33.45  -.0008   -.038 J2000 ! +4.01
000868 23 00 52.808 -52 45 14.89  -.0074   -.014 J2000 ! +4.12
000879 23 18 49.441 -32 31 55.17  +.0015   -.070 J2000 ! +4.41
000880 23 20 38.247 +23 44 25.25  +.0024   -.008 J2000 ! +4.60
000881 23 25 22.789 +23 24 14.81  +.0140   +.037 J2000 ! +4.40
000882 23 24 50.257 +62 16 58.11  +.0015   -.013 J2000 ! +4.98
000884 23 26 55.957 +01 15 20.07  +.0059   -.097 J2000 ! +4.94
000885 23 29 09.304 +12 45 38.01  +.0044   +.027 J2000 ! +4.55
000886 23 32 58.262 -37 49 06.29  +.0074   +.021 J2000 ! +4.37
000889 23 37 51.002 -45 29 32.56  +.0069   -.014 J2000 ! +4.74
000891 23 38 08.211 +43 16 05.10  +.0027   -.001 J2000 ! +4.29
000892 23 39 57.041 +05 37 34.56  +.0253   -.438 J2000 ! +4.13
000894 23 42 43.349 -14 32 41.64  +.0070   -.066 J2000 ! +4.49
000896 23 48 55.562 -28 07 49.07  +.0079   -.106 J2000 ! +4.57
000899 23 54 23.042 +57 29 57.88  -.0003   -.002 J2000 ! +4.10
000900 23 58 40.394 -03 33 21.58  -.0034   -.072 J2000 ! +4.86
000902 23 59 18.702 +06 51 47.82  +.0103   -.115 J2000 ! +4.01
000903 23 59 54.974 -65 34 37.72  +.0077   -.024 J2000 ! +4.50
000904 00 01 35.659 -77 03 56.56  -.0188   -.177 J2000 ! +4.78
000905 00 03 44.391 -17 20 09.59  +.0018   -.009 J2000 ! +4.55
000906 01 08 44.740 +86 15 25.49  +.0781   -.012 J2000 ! +4.25
000910 09 37 05.232 +81 19 35.12  -.0084   -.014 J2000 ! +4.29
000912 16 45 58.142 +82 02 14.22  +.0082   +.006 J2000 ! +4.23
000913 17 32 12.872 +86 35 11.32  +.0097   +.056 J2000 ! +4.36
000924 22 46 03.350 -81 22 53.91  -.0297   -.001 J2000 ! +4.15
001002 00 05 20.144 -05 42 27.41  -.0006   +.089 J2000 ! +4.61
001004 00 14 36.169 +20 12 24.06  +.0066   +.000 J2000 ! +4.80
001005 00 18 19.666 +36 47 06.92  -.0053   -.041 J2000 ! +4.52
001015 00 41 19.577 -46 05 06.01  -.0013   -.002 J2000 ! +4.59
001021 00 49 48.849 +41 04 44.07  +.0020   -.019 J2000 ! +4.53
001022 00 53 00.498 -01 08 39.47  +.0005   -.017 J2000 ! +4.77
001032 01 11 27.213 +21 02 04.72  +.0027   -.011 J2000 ! +4.66
001035 01 22 20.421 +45 31 43.62  +.0031   +.009 J2000 ! +4.88
001040 01 27 39.357 +45 24 24.24  +.0333   -.107 J2000 ! +4.83
001045 01 36 47.842 +41 24 19.64  -.0152   -.382 J2000 ! +4.09
001049 01 42 43.518 -03 41 24.71  -.0005   -.032 J2000 ! +4.99
001051 01 49 35.106 -10 41 11.09  -.0099   -.093 J2000 ! +4.67
001055 02 04 29.440 -29 17 48.58  +.0009   +.008 J2000 ! +4.69
001058 02 13 00.001 +08 50 48.18  -.0015   -.009 J2000 ! +4.37
001065 02 21 44.949 -68 39 33.85  -.0092   +.002 J2000 ! +4.09
001066 02 25 57.005 -12 17 25.72  -.0007   -.009 J2000 ! +4.89
001071 02 32 05.239 -15 14 40.62  -.0049   -.120 J2000 ! +4.75
001072 02 35 52.469 +05 35 35.60  -.0018   -.025 J2000 ! +4.86
001075 02 40 40.038 -39 51 19.54  +.0120   -.032 J2000 ! +4.11
001082 02 59 03.676 +35 10 59.24  -.0038   +.006 J2000 ! +4.93
001083 02 59 42.899 +08 54 26.51  +.0003   -.014 J2000 ! +4.70
001085 03 02 23.507 -23 37 27.99  -.0105   -.054 J2000 ! +4.09
001089 03 14 54.091 +21 02 40.06  -.0020   -.074 J2000 ! +4.89
001091 03 15 50.023 -08 49 11.03  -.0001   +.046 J2000 ! +4.80
001093 03 19 21.696 +03 22 12.59  +.0181   +.092 J2000 ! +4.83
001097 03 30 37.052 -05 04 30.50  +.0010   +.007 J2000 ! +4.73
001099 03 33 47.281 -21 37 58.38  +.0034   -.027 J2000 ! +4.27
001101 03 36 52.376 +00 24 05.89  -.0155   -.483 J2000 ! +4.28
001110 03 58 44.744 -61 24 00.85  +.0015   -.018 J2000 ! +4.56
001112 04 04 41.711 +22 04 54.89  +.0065   -.059 J2000 ! +4.36
001113 04 06 35.035 +50 21 04.58  -.0015   -.036 J2000 ! +4.29
001117 04 14 53.854 +48 24 33.60  +.0005   -.018 J2000 ! +4.14
001118 04 15 32.060 +08 53 32.42  +.0014   -.024 J2000 ! +4.29
001125 04 33 50.914 +14 50 39.82  +.0071   -.027 J2000 ! +4.65
001129 04 40 33.708 -41 51 49.73  -.0126   -.077 J2000 ! +4.45
001133 04 49 54.638 +37 29 17.81  -.0032   +.040 J2000 ! +4.88
001136 04 52 31.965 +14 15 02.17  +.0000   -.057 J2000 ! +4.74
001140 05 04 34.143 +15 24 14.65  +.0011   -.034 J2000 ! +4.68
001145 05 19 08.470 +40 05 56.61  +.0453   -.664 J2000 ! +4.71
001146 05 19 34.518 -13 10 36.47  -.0001   -.003 J2000 ! +4.29
001147 05 21 45.743 -00 22 57.07  +.0000   -.001 J2000 ! +4.73
001151 05 32 43.673 +32 11 31.29  -.0001   -.003 J2000 ! +4.76
001154 05 44 46.369 -65 44 07.95  -.0050   +.008 J2000 ! +4.35
001156 05 49 49.654 -56 10 00.10  +.0099   -.076 J2000 ! +4.51
001157 05 54 50.769 +55 42 25.15  -.0016   +.020 J2000 ! +4.99
001158 05 53 19.646 +27 36 43.94  +.0002   -.012 J2000 ! +4.58
001160 05 57 32.211 -35 16 59.91  +.0000   +.009 J2000 ! +4.36
001163 06 04 07.205 +23 15 48.16  -.0006   -.100 J2000 ! +4.16
001168 06 15 22.687 +29 29 52.95  -.0056   -.262 J2000 ! +4.35
001173 06 28 57.781 +20 12 43.56  -.0005   -.014 J2000 ! +4.15
001174 06 32 54.230 +07 19 58.58  -.0001   -.006 J2000 ! +4.50
001186 07 10 13.679 -04 14 13.72  +.0000   +.216 J2000 ! +4.92
001187 07 11 51.855 -00 29 33.99  -.0001   +.005 J2000 ! +4.15
001188 07 13 22.272 +16 09 32.22  +.0009   -.042 J2000 ! +5.00
001193 07 29 47.782 +12 00 23.64  +.0000   -.019 J2000 ! +4.54
001196 07 35 55.346 +26 53 44.59  -.0026   -.106 J2000 ! +4.06
001198 07 35 39.719 -52 32 02.10  +.0026   -.016 J2000 ! +4.94
001200 07 46 07.445 +18 30 36.04  -.0053   -.059 J2000 ! +4.88
001207 07 53 29.805 +26 45 56.76  -.0026   -.031 J2000 ! +4.97
001210 07 57 40.112 -30 20 04.50  -.0004   +.007 J2000 ! +4.79
001212 07 59 52.044 -18 23 57.34  -.0002   -.039 J2000 ! +4.61
001219 08 21 23.031 -33 03 15.79  -.0007   +.004 J2000 ! +4.83
001223 08 37 39.371 +05 42 13.45  -.0044   -.007 J2000 ! +4.16
001224 08 38 45.443 +03 20 28.96  -.0012   -.018 J2000 ! +4.44
001228 08 43 17.143 +21 28 06.52  -.0076   -.039 J2000 ! +4.66
001233 08 56 58.409 -59 13 45.69  -.0011   +.007 J2000 ! +4.92
001234 09 00 05.417 -41 15 13.51  -.0035   +.045 J2000 ! +4.45
001237 09 06 31.764 +38 27 07.92  -.0024   -.014 J2000 ! +4.56
001243 09 21 29.596 -25 57 55.67  -.0008   -.008 J2000 ! +4.72
001244 09 24 39.255 +26 10 56.29  -.0025   -.048 J2000 ! +4.46
001246 09 31 56.738 +11 17 59.26  -.0064   -.082 J2000 ! +4.97
001249 09 38 27.295 +04 38 57.32  -.0109   -.051 J2000 ! +4.68
001261 10 05 07.471 -13 03 52.86  -.0026   +.018 J2000 ! +4.60
001268 10 22 19.604 -41 39 00.22  -.0020   +.056 J2000 ! +4.83
001275 10 38 43.215 +31 58 34.37  +.0000   +.008 J2000 ! +4.71
001283 10 59 46.470 -18 17 55.65  -.0323   +.130 J2000 ! +4.08
001284 11 00 33.649 +03 37 02.85  +.0010   -.016 J2000 ! +4.84
001292 11 16 39.704 -03 39 05.89  -.0072   -.036 J2000 ! +4.47
001293 11 19 07.904 +38 11 07.99  -.0048   -.068 J2000 ! +4.78
001297 11 27 56.246 +02 51 22.35  +.0012   -.012 J2000 ! +4.95
001299 11 36 40.915 -09 48 08.16  -.0041   +.008 J2000 ! +4.70
001301 11 44 45.787 -18 21 02.73  +.0022   -.030 J2000 ! +4.73
001302 11 45 51.563 +06 31 45.55  -.0012   -.184 J2000 ! +4.03
001304 11 47 59.128 +20 13 08.12  -.0106   -.003 J2000 ! +4.53
001311 12 00 52.391 +06 36 51.43  +.0001   -.030 J2000 ! +4.66
001317 12 20 20.985 +03 18 45.05  -.0195   -.065 J2000 ! +4.96
001318 12 22 30.314 +25 50 46.08  -.0008   -.009 J2000 ! +4.79
001323 12 34 51.066 +22 37 45.18  -.0047   +.021 J2000 ! +4.81
001326 12 41 53.062 +10 14 08.14  +.0057   -.091 J2000 ! +4.88
